Emma thought that the hippo dusted .	think ( agent = Emma , ccomp = dust ( agent = * hippo ) )
A cockroach wanted to dust .	want ( agent = cockroach , xcomp = dust ( agent = cockroach ) )
Paula passed the cake to the child .	pass ( agent = Paula , theme = * cake , recipient = * child )
Emma shipped a donkey a cake in a garden .	ship ( agent = Emma , recipient = donkey , theme = cake ( nmod . in = garden ) )
Emma shattered Benjamin .	shatter ( agent = Emma , theme = Benjamin )
The girl appreciated Lina .	appreciate ( agent = * girl , theme = Lina )
A boy teleported the cake in the garden to Emma .	teleport ( agent = boy , theme = * cake ( nmod . in = * garden ) , recipient = Emma )
Evelyn sent Liam the shark .	send ( agent = Evelyn , recipient = Liam , theme = * shark )
Noah helped the hedgehog .	help ( agent = Noah , theme = * hedgehog )
The doll was blessed .	bless ( theme = * doll )
A girl liked that a cobra disintegrated .	like ( agent = girl , ccomp = disintegrate ( theme = cobra ) )
Liam liked that a cobra froze .	like ( agent = Liam , ccomp = freeze ( theme = cobra ) )
Emma baked a duck beside a nest .	bake ( agent = Emma , theme = duck ( nmod . beside = nest ) )
A tenant liked the teacher in a glass on a stage in a house .	like ( agent = tenant , theme = * teacher ( nmod . in = glass ( nmod . on = stage ( nmod . in = house ) ) ) )
A child hoped that a hippo slept .	hope ( agent = child , ccomp = sleep ( agent = hippo ) )
Emma valued that a cobra burned .	value ( agent = Emma , ccomp = burn ( theme = cobra ) )
Liam baked a dog .	bake ( agent = Liam , theme = dog )
William crumpled Lina .	crumple ( agent = William , theme = Lina )
Charlie rolled the doll .	roll ( agent = Charlie , theme = * doll )
The cockroach gave the girl a donut .	give ( agent = * cockroach , recipient = * girl , theme = donut )
The frog liked that the hippo saw .	like ( agent = * frog , ccomp = see ( agent = * hippo ) )
The patient teleported the sandwich on the surface to the boy .	teleport ( agent = * patient , theme = * sandwich ( nmod . on = * surface ) , recipient = * boy )
Emma valued that the hippo stuttered .	value ( agent = Emma , ccomp = stutter ( agent = * hippo ) )
A girl awarded Joshua Paula .	award ( agent = girl , recipient = Joshua , theme = Paula )
A box was blessed by a baby .	bless ( theme = box , agent = baby )
A cat noticed that the hippo ate .	notice ( agent = cat , ccomp = eat ( agent = * hippo ) )
The kitty shipped Emma a key .	ship ( agent = * kitty , recipient = Emma , theme = key )
Olivia rolled the cookie beside a cassette on the computer beside the table in a room on the bed in the house in a tub in the box in a cup on the truck beside the road on the chair .	roll ( agent = Olivia , theme = * cookie ( nmod . beside = cassette ( nmod . on = * computer ( nmod . beside = * table ( nmod . in = room ( nmod . on = * bed ( nmod . in = * house ( nmod . in = tub ( nmod . in = * box ( nmod . in = cup ( nmod . on = * truck ( nmod . beside = * road ( nmod . on = * chair ) ) ) ) ) ) ) ) ) ) ) ) )
The shark gave Elijah the cake beside a seat .	give ( agent = * shark , recipient = Elijah , theme = * cake ( nmod . beside = seat ) )
The cat appreciated that a boy wired the cookie beside a table in the shoebox beside a speaker on the bed on the plaque in a box on the cloth beside the stage to the baby .	appreciate ( agent = * cat , ccomp = wire ( agent = boy , theme = * cookie ( nmod . beside = table ( nmod . in = * shoebox ( nmod . beside = speaker ( nmod . on = * bed ( nmod . on = * plaque ( nmod . in = box ( nmod . on = * cloth ( nmod . beside = * stage ) ) ) ) ) ) ) ) , recipient = * baby ) )
A pizza was blessed .	bless ( theme = pizza )
A frog hated to crawl .	hate ( agent = frog , xcomp = crawl ( agent = frog ) )
Mia lended Noah a shark .	lend ( agent = Mia , recipient = Noah , theme = shark )
Charlie offered Savannah the cake on a bed .	offer ( agent = Charlie , recipient = Savannah , theme = * cake ( nmod . on = bed ) )
The cat beside a trainee hoped that a bucket on the tree was eaten .	hope ( agent = * cat ( nmod . beside = trainee ) , ccomp = eat ( theme = bucket ( nmod . on = * tree ) ) )
Isabella shipped Liam a hamburger .	ship ( agent = Isabella , recipient = Liam , theme = hamburger )
The girl said that a hippo painted .	say ( agent = * girl , ccomp = paint ( agent = hippo ) )
A penguin loved Lina .	love ( agent = penguin , theme = Lina )
A sandwich was blessed .	bless ( theme = sandwich )
Paula gave a rose beside the table to Emma .	give ( agent = Paula , theme = rose ( nmod . beside = * table ) , recipient = Emma )
Ryan liked that the hippo slept .	like ( agent = Ryan , ccomp = sleep ( agent = * hippo ) )
The shark ate the cake .	eat ( agent = * shark , theme = * cake )
Mia gave Savannah a hedgehog .	give ( agent = Mia , recipient = Savannah , theme = hedgehog )
The cat liked that a cobra decomposed .	like ( agent = * cat , ccomp = decompose ( theme = cobra ) )
Charlie posted the cat a balloon .	post ( agent = Charlie , recipient = * cat , theme = balloon )
The girl squeezed a bottle .	squeeze ( agent = * girl , theme = bottle )
The baby proved that Mason squeezed a ball beside the key .	prove ( agent = * baby , ccomp = squeeze ( agent = Mason , theme = ball ( nmod . beside = * key ) ) )
Ava teleported the donut to Liam .	teleport ( agent = Ava , theme = * donut , recipient = Liam )
The chicken ate Lina .	eat ( agent = * chicken , theme = Lina )
Isabella preferred to crawl .	prefer ( agent = Isabella , xcomp = crawl ( agent = Isabella ) )
Isabella liked that a kid teleported the jigsaw on a paper to a child .	like ( agent = Isabella , ccomp = teleport ( agent = kid , theme = * jigsaw ( nmod . on = paper ) , recipient = child ) )
The girl shattered Grayson .	shatter ( agent = * girl , theme = Grayson )
The child liked that Liam liked that a girl liked that a hero was sold the donut by Daniel .	like ( agent = * child , ccomp = like ( agent = Liam , ccomp = like ( agent = girl , ccomp = sell ( recipient = hero , theme = * donut , agent = Daniel ) ) ) )
William expected that a cobra rolled .	expect ( agent = William , ccomp = roll ( theme = cobra ) )
A cat wired a girl Lina .	wire ( agent = cat , recipient = girl , theme = Lina )
The soldier liked that a hippo smiled .	like ( agent = * soldier , ccomp = smile ( agent = hippo ) )
Amelia squeezed the girl .	squeeze ( agent = Amelia , theme = * girl )
The cockroach rolled Noah .	roll ( agent = * cockroach , theme = Noah )
Olivia loaned the hedgehog to Ava .	loan ( agent = Olivia , theme = * hedgehog , recipient = Ava )
A frog liked that a hippo slept .	like ( agent = frog , ccomp = sleep ( agent = hippo ) )
The frog shipped Emma the chair .	ship ( agent = * frog , recipient = Emma , theme = * chair )
The girl collapsed Paula .	collapse ( agent = * girl , theme = Paula )
Carter missed the boy on a surface on a table on the tree beside a seat on the train in the house in a vessel .	miss ( agent = Carter , theme = * boy ( nmod . on = surface ( nmod . on = table ( nmod . on = * tree ( nmod . beside = seat ( nmod . on = * train ( nmod . in = * house ( nmod . in = vessel ) ) ) ) ) ) ) )
A cake was blessed by the penguin .	bless ( theme = cake , agent = * penguin )
The teacher admired that the hippo laughed .	admire ( agent = * teacher , ccomp = laugh ( agent = * hippo ) )
William meant to crawl .	mean ( agent = William , xcomp = crawl ( agent = William ) )
A girl said that a cobra shortened .	say ( agent = girl , ccomp = shorten ( theme = cobra ) )
A girl needed to crawl .	need ( agent = girl , xcomp = crawl ( agent = girl ) )
Emma shipped William a needle .	ship ( agent = Emma , recipient = William , theme = needle )
Mia gave a shark to a boy .	give ( agent = Mia , theme = shark , recipient = boy )
A cloud was blessed .	bless ( theme = cloud )
Charlie yearned to run .	yearn ( agent = Charlie , xcomp = run ( agent = Charlie ) )
The champion hoped that the cobra rolled .	hope ( agent = * champion , ccomp = roll ( theme = * cobra ) )
The shark mailed the cake on the table to the cat .	mail ( agent = * shark , theme = * cake ( nmod . on = * table ) , recipient = * cat )
The cookie was blessed by Noah .	bless ( theme = * cookie , agent = Noah )
Charlie ate Ava .	eat ( agent = Charlie , theme = Ava )
The poet sold Lina to Emma .	sell ( agent = * poet , theme = Lina , recipient = Emma )
A girl baked a game beside the table .	bake ( agent = girl , theme = game ( nmod . beside = * table ) )
Liam adored the pretzel on a sheet on a stool beside the stage in the room beside the nest in the house in a bottle .	adore ( agent = Liam , theme = * pretzel ( nmod . on = sheet ( nmod . on = stool ( nmod . beside = * stage ( nmod . in = * room ( nmod . beside = * nest ( nmod . in = * house ( nmod . in = bottle ) ) ) ) ) ) ) )
The girl admired that Paula gave the cake on a table to Isabella .	admire ( agent = * girl , ccomp = give ( agent = Paula , theme = * cake ( nmod . on = table ) , recipient = Isabella ) )
A shark loved to walk .	love ( agent = shark , xcomp = walk ( agent = shark ) )
Paula sold the donut to James .	sell ( agent = Paula , theme = * donut , recipient = James )
Levi investigated a girl in a cupboard on the bed beside the car on the paper on a mattress beside a vehicle .	investigate ( agent = Levi , theme = girl ( nmod . in = cupboard ( nmod . on = * bed ( nmod . beside = * car ( nmod . on = * paper ( nmod . on = mattress ( nmod . beside = vehicle ) ) ) ) ) ) )
Harper squeezed a box on a stage .	squeeze ( agent = Harper , theme = box ( nmod . on = stage ) )
The cockroach nursed the cake .	nurse ( agent = * cockroach , theme = * cake )
The girl shipped the child the cloud in the crib beside a table .	ship ( agent = * girl , recipient = * child , theme = * cloud ( nmod . in = * crib ( nmod . beside = table ) ) )
The cat adored Paula .	adore ( agent = * cat , theme = Paula )
A shark offered Liam a donut .	offer ( agent = shark , recipient = Liam , theme = donut )
A boy shipped Scarlett a cake on a chair .	ship ( agent = boy , recipient = Scarlett , theme = cake ( nmod . on = chair ) )
The child liked that Emma supported that the hippo slept .	like ( agent = * child , ccomp = support ( agent = Emma , ccomp = sleep ( agent = * hippo ) ) )
Paula decomposed a dealer in a box .	decompose ( agent = Paula , theme = dealer ( nmod . in = box ) )
A child teleported the strawberry on a stool to Liam .	teleport ( agent = child , theme = * strawberry ( nmod . on = stool ) , recipient = Liam )
Daniel painted a girl in the car in the room on a plate on the barrel beside the stage in the kennel in a taxi beside the glass .	paint ( agent = Daniel , theme = girl ( nmod . in = * car ( nmod . in = * room ( nmod . on = plate ( nmod . on = * barrel ( nmod . beside = * stage ( nmod . in = * kennel ( nmod . in = taxi ( nmod . beside = * glass ) ) ) ) ) ) ) ) )
Emma teleported a cake in a house to Elizabeth .	teleport ( agent = Emma , theme = cake ( nmod . in = house ) , recipient = Elizabeth )
A cockroach gave the girl a donut on the stage on a table .	give ( agent = cockroach , recipient = * girl , theme = donut ( nmod . on = * stage ( nmod . on = table ) ) )
The cockroach lended the cat the donut in the house .	lend ( agent = * cockroach , recipient = * cat , theme = * donut ( nmod . in = * house ) )
A cat baked a box .	bake ( agent = cat , theme = box )
Olivia supported that a cobra slid .	support ( agent = Olivia , ccomp = slide ( theme = cobra ) )
A shark floated a box .	float ( agent = shark , theme = box )
Liam squeezed the jigsaw .	squeeze ( agent = Liam , theme = * jigsaw )
The girl on the blanket was slipped the cake .	slip ( recipient = * girl ( nmod . on = * blanket ) , theme = * cake )
Paula shortened the cake in the container .	shorten ( agent = Paula , theme = * cake ( nmod . in = * container ) )
A doll on a table was eaten .	eat ( theme = doll ( nmod . on = table ) )
A boy squeezed a hamburger .	squeeze ( agent = boy , theme = hamburger )
A mouse offered the hedgehog to Ava .	offer ( agent = mouse , theme = * hedgehog , recipient = Ava )
A plate on a chair was eaten by the customer beside the book .	eat ( theme = plate ( nmod . on = chair ) , agent = * customer ( nmod . beside = * book ) )
A girl shattered the drink in a house .	shatter ( agent = girl , theme = * drink ( nmod . in = house ) )
Charlie hunted .	hunt ( agent = Charlie )
A duck gave a hedgehog beside a rock to Liam .	give ( agent = duck , theme = hedgehog ( nmod . beside = rock ) , recipient = Liam )
A girl burned a shark .	burn ( agent = girl , theme = shark )
The poet missed the hedgehog on the table .	miss ( agent = * poet , theme = * hedgehog ( nmod . on = * table ) )
Emma liked the cake in the box beside a key on a leaflet in a house on the computer beside a poster .	like ( agent = Emma , theme = * cake ( nmod . in = * box ( nmod . beside = key ( nmod . on = leaflet ( nmod . in = house ( nmod . on = * computer ( nmod . beside = poster ) ) ) ) ) ) )
Emma confessed that a hippo knew .	confess ( agent = Emma , ccomp = know ( agent = hippo ) )
A girl baked the professor in the car .	bake ( agent = girl , theme = * professor ( nmod . in = * car ) )
Ava shipped Emma a box .	ship ( agent = Ava , recipient = Emma , theme = box )
Charlie sold Oliver the jacket .	sell ( agent = Charlie , recipient = Oliver , theme = * jacket )
A sheep confessed that Daniel itched to crawl .	confess ( agent = sheep , ccomp = itch ( agent = Daniel , xcomp = crawl ( agent = Daniel ) ) )
Michael respected that the cobra froze .	respect ( agent = Michael , ccomp = freeze ( theme = * cobra ) )
Benjamin ate the shark .	eat ( agent = Benjamin , theme = * shark )
Mila ate the hedgehog .	eat ( agent = Mila , theme = * hedgehog )
Emma tolerated that a hippo smiled .	tolerate ( agent = Emma , ccomp = smile ( agent = hippo ) )
A girl gave Emma a hedgehog beside the stage .	give ( agent = girl , recipient = Emma , theme = hedgehog ( nmod . beside = * stage ) )
The cat teleported a donut to a priest .	teleport ( agent = * cat , theme = donut , recipient = priest )
A lion drew the cake in a house in the bottle on a table beside a glass in a pool in a room on a stage on the ladder in the corner in a bush in a box .	draw ( agent = lion , theme = * cake ( nmod . in = house ( nmod . in = * bottle ( nmod . on = table ( nmod . beside = glass ( nmod . in = pool ( nmod . in = room ( nmod . on = stage ( nmod . on = * ladder ( nmod . in = * corner ( nmod . in = bush ( nmod . in = box ) ) ) ) ) ) ) ) ) ) ) )
Ava liked that the hippo jogged .	like ( agent = Ava , ccomp = jog ( agent = * hippo ) )
A cat squeezed a guard .	squeeze ( agent = cat , theme = guard )
A girl dusted the shark .	dust ( agent = girl , theme = * shark )
Emma liked that the hippo stuttered .	like ( agent = Emma , ccomp = stutter ( agent = * hippo ) )
A girl lended Olivia Lina .	lend ( agent = girl , recipient = Olivia , theme = Lina )
A cat noticed that a child proved that a fly proved that Emma hoped that the boy noticed that a dog supported that a girl liked that Sophia proved that the donkey liked that Gabriel said that the mouse believed that the drink rolled .	notice ( agent = cat , ccomp = prove ( agent = child , ccomp = prove ( agent = fly , ccomp = hope ( agent = Emma , ccomp = notice ( agent = * boy , ccomp = support ( agent = dog , ccomp = like ( agent = girl , ccomp = prove ( agent = Sophia , ccomp = like ( agent = * donkey , ccomp = say ( agent = Gabriel , ccomp = believe ( agent = * mouse , ccomp = roll ( theme = * drink ) ) ) ) ) ) ) ) ) ) ) )
Emma cooked the ball on a table beside the baron beside a book in the house in a garden in a vehicle in the stadium on a cabinet beside a bag on the box .	cook ( agent = Emma , theme = * ball ( nmod . on = table ( nmod . beside = * baron ( nmod . beside = book ( nmod . in = * house ( nmod . in = garden ( nmod . in = vehicle ( nmod . in = * stadium ( nmod . on = cabinet ( nmod . beside = bag ( nmod . on = * box ) ) ) ) ) ) ) ) ) ) )
The cat split Lina .	split ( agent = * cat , theme = Lina )
Emma shipped the visitor the cookie .	ship ( agent = Emma , recipient = * visitor , theme = * cookie )
The girl beside the table dusted the baby .	dust ( agent = * girl ( nmod . beside = * table ) , theme = * baby )
Olivia squeezed a glue .	squeeze ( agent = Olivia , theme = glue )
Emma shipped Liam a cookie .	ship ( agent = Emma , recipient = Liam , theme = cookie )
Joseph teleported a drink on the barrel to Dylan .	teleport ( agent = Joseph , theme = drink ( nmod . on = * barrel ) , recipient = Dylan )
Michael shipped the cat a donut .	ship ( agent = Michael , recipient = * cat , theme = donut )
A dog ate Paula .	eat ( agent = dog , theme = Paula )
A servant liked that the cobra shortened .	like ( agent = servant , ccomp = shorten ( theme = * cobra ) )
Liam squeezed a girl on a table .	squeeze ( agent = Liam , theme = girl ( nmod . on = table ) )
The friend squeezed the landlord on the table .	squeeze ( agent = * friend , theme = * landlord ( nmod . on = * table ) )
The deer teleported the donut on a stage to the frog .	teleport ( agent = * deer , theme = * donut ( nmod . on = stage ) , recipient = * frog )
Sofia hoped that a hippo ate .	hope ( agent = Sofia , ccomp = eat ( agent = hippo ) )
Paula helped Liam .	help ( agent = Paula , theme = Liam )
A teacher hoped that a hippo danced .	hope ( agent = teacher , ccomp = dance ( agent = hippo ) )
The dog shattered the cat beside a table .	shatter ( agent = * dog , theme = * cat ( nmod . beside = table ) )
Liam hoped that Paula painted .	hope ( agent = Liam , ccomp = paint ( agent = Paula ) )
The girl shattered the hamburger .	shatter ( agent = * girl , theme = * hamburger )
The boy ate Lina .	eat ( agent = * boy , theme = Lina )
The duck threw the donut in a drawer beside the stage on a table on a notebook in a cup beside a glass in the room in the car in a cupboard in a house .	throw ( agent = * duck , theme = * donut ( nmod . in = drawer ( nmod . beside = * stage ( nmod . on = table ( nmod . on = notebook ( nmod . in = cup ( nmod . beside = glass ( nmod . in = * room ( nmod . in = * car ( nmod . in = cupboard ( nmod . in = house ) ) ) ) ) ) ) ) ) ) )
Paula rolled a girl beside a table .	roll ( agent = Paula , theme = girl ( nmod . beside = table ) )
A cat liked that a cockroach liked a girl .	like ( agent = cat , ccomp = like ( agent = cockroach , theme = girl ) )
The boy squeezed Ava .	squeeze ( agent = * boy , theme = Ava )
The deer thought that a fly liked that Ava confessed that Liam liked that Eleanor liked that a rose was nursed .	think ( agent = * deer , ccomp = like ( agent = fly , ccomp = confess ( agent = Ava , ccomp = like ( agent = Liam , ccomp = like ( agent = Eleanor , ccomp = nurse ( theme = rose ) ) ) ) ) )
The boy believed that a hippo sketched .	believe ( agent = * boy , ccomp = sketch ( agent = hippo ) )
A lion liked that the hippo gasped .	like ( agent = lion , ccomp = gasp ( agent = * hippo ) )
A shark planned to walk .	plan ( agent = shark , xcomp = walk ( agent = shark ) )
Paula saw .	see ( agent = Paula )
The girl imagined that a hippo ate .	imagine ( agent = * girl , ccomp = eat ( agent = hippo ) )
Emma squeezed the cat .	squeeze ( agent = Emma , theme = * cat )
Olivia noticed a hedgehog .	notice ( agent = Olivia , theme = hedgehog )
Liam liked that Samuel appreciated that the horse noticed that Evelyn noticed that a baby valued that Emma liked that a dog admired that the chicken liked that the boy said that a frog was given the yogurt in a bathtub .	like ( agent = Liam , ccomp = appreciate ( agent = Samuel , ccomp = notice ( agent = * horse , ccomp = notice ( agent = Evelyn , ccomp = value ( agent = baby , ccomp = like ( agent = Emma , ccomp = admire ( agent = dog , ccomp = like ( agent = * chicken , ccomp = say ( agent = * boy , ccomp = give ( recipient = frog , theme = * yogurt ( nmod . in = bathtub ) ) ) ) ) ) ) ) ) ) )
Emma liked that the hippo cooked .	like ( agent = Emma , ccomp = cook ( agent = * hippo ) )
Ellie sketched a boy in a bookstore in the house beside the flower .	sketch ( agent = Ellie , theme = boy ( nmod . in = bookstore ( nmod . in = * house ( nmod . beside = * flower ) ) ) )
Noah shipped Ava the ball .	ship ( agent = Noah , recipient = Ava , theme = * ball )
A bear poked Lina .	poke ( agent = bear , theme = Lina )
The mouse helped a duck in the car on the stage beside a corpse in the house on a counter .	help ( agent = * mouse , theme = duck ( nmod . in = * car ( nmod . on = * stage ( nmod . beside = corpse ( nmod . in = * house ( nmod . on = counter ) ) ) ) ) )
A cat declared that a hippo smiled .	declare ( agent = cat , ccomp = smile ( agent = hippo ) )
Sophia heard Lina .	hear ( agent = Sophia , theme = Lina )
Mateo believed that the cobra decomposed .	believe ( agent = Mateo , ccomp = decompose ( theme = * cobra ) )
Olivia shipped the boy the donut .	ship ( agent = Olivia , recipient = * boy , theme = * donut )
A cockroach split the cat .	split ( agent = cockroach , theme = * cat )
A girl shattered the professor in the car .	shatter ( agent = girl , theme = * professor ( nmod . in = * car ) )
The mother on a table was sent the spoon .	send ( recipient = * mother ( nmod . on = table ) , theme = * spoon )
A bunny meant that the cobra rolled .	mean ( agent = bunny , ccomp = roll ( theme = * cobra ) )
The cockroach slid the brain .	slide ( agent = * cockroach , theme = * brain )
Sophia sent Ava Lina .	send ( agent = Sophia , recipient = Ava , theme = Lina )
Emma disintegrated Paula .	disintegrate ( agent = Emma , theme = Paula )
Ava found Paula .	find ( agent = Ava , theme = Paula )
Liam shipped a girl a cake .	ship ( agent = Liam , recipient = girl , theme = cake )
Charlie handed the donut on a table to Hannah .	hand ( agent = Charlie , theme = * donut ( nmod . on = table ) , recipient = Hannah )
A cockroach missed the glue beside the table .	miss ( agent = cockroach , theme = * glue ( nmod . beside = * table ) )
Paula admired the boy .	admire ( agent = Paula , theme = * boy )
Sophia hoped that Benjamin baked the donut .	hope ( agent = Sophia , ccomp = bake ( agent = Benjamin , theme = * donut ) )
A cat cleaned the shark .	clean ( agent = cat , theme = * shark )
Luke baked the cookie in the cabinet .	bake ( agent = Luke , theme = * cookie ( nmod . in = * cabinet ) )
A shark helped Wyatt .	help ( agent = shark , theme = Wyatt )
Emma shattered Luke .	shatter ( agent = Emma , theme = Luke )
A politician said that Charlie offered a cookie to Emma .	say ( agent = politician , ccomp = offer ( agent = Charlie , theme = cookie , recipient = Emma ) )
A shark knew the cake .	know ( agent = shark , theme = * cake )
Emma baked a girl on a box .	bake ( agent = Emma , theme = girl ( nmod . on = box ) )
A cat tossed a hedgehog on the chair .	toss ( agent = cat , theme = hedgehog ( nmod . on = * chair ) )
Olivia liked that Benjamin admired that Emma loaned Lina to a dog .	like ( agent = Olivia , ccomp = admire ( agent = Benjamin , ccomp = loan ( agent = Emma , theme = Lina , recipient = dog ) ) )
Charlie brought Emma a donut on a stage in a shoe .	bring ( agent = Charlie , recipient = Emma , theme = donut ( nmod . on = stage ( nmod . in = shoe ) ) )
The girl in the house liked a cake beside a bed .	like ( agent = * girl ( nmod . in = * house ) , theme = cake ( nmod . beside = bed ) )
The boy passed the hedgehog in the car to a girl .	pass ( agent = * boy , theme = * hedgehog ( nmod . in = * car ) , recipient = girl )
The frog baked Hazel .	bake ( agent = * frog , theme = Hazel )
A bird liked that the shark ate the cake .	like ( agent = bird , ccomp = eat ( agent = * shark , theme = * cake ) )
Paula fed Emma the drink in the wagon .	feed ( agent = Paula , recipient = Emma , theme = * drink ( nmod . in = * wagon ) )
Paula loved the donut beside the box .	love ( agent = Paula , theme = * donut ( nmod . beside = * box ) )
The cockroach gave a cake to Audrey .	give ( agent = * cockroach , theme = cake , recipient = Audrey )
Amelia ate a shark .	eat ( agent = Amelia , theme = shark )
Carter helped the hedgehog in the house .	help ( agent = Carter , theme = * hedgehog ( nmod . in = * house ) )
William baked the drink in a house .	bake ( agent = William , theme = * drink ( nmod . in = house ) )
The cookie in a storage was offered to Aiden by the baby beside the stage .	offer ( theme = * cookie ( nmod . in = storage ) , recipient = Aiden , agent = * baby ( nmod . beside = * stage ) )
Emma confessed that a monster liked that Isabella investigated a girl beside the pepper on the stool in a house in the box on the tripod on the table beside a bed on a seat on a canvas on a platter .	confess ( agent = Emma , ccomp = like ( agent = monster , ccomp = investigate ( agent = Isabella , theme = girl ( nmod . beside = * pepper ( nmod . on = * stool ( nmod . in = house ( nmod . in = * box ( nmod . on = * tripod ( nmod . on = * table ( nmod . beside = bed ( nmod . on = seat ( nmod . on = canvas ( nmod . on = platter ) ) ) ) ) ) ) ) ) ) ) ) )
The penguin appreciated that a cobra floated .	appreciate ( agent = * penguin , ccomp = float ( theme = cobra ) )
A fly cleaned a hedgehog .	clean ( agent = fly , theme = hedgehog )
A box was blessed by the visitor .	bless ( theme = box , agent = * visitor )
A student on a tree sneezed .	sneeze ( agent = student ( nmod . on = tree ) )
A turtle squeezed a goose beside a stage beside a glass .	squeeze ( agent = turtle , theme = goose ( nmod . beside = stage ( nmod . beside = glass ) ) )
The creature grew Lina .	grow ( agent = * creature , theme = Lina )
A turkey beside a log was given the crayon on the table .	give ( recipient = turkey ( nmod . beside = log ) , theme = * crayon ( nmod . on = * table ) )
The knife was blessed by a priest .	bless ( theme = * knife , agent = priest )
Hannah liked Paula .	like ( agent = Hannah , theme = Paula )
A cockroach gave a cat a melon on a train .	give ( agent = cockroach , recipient = cat , theme = melon ( nmod . on = train ) )
The bee liked that a hippo ate .	like ( agent = * bee , ccomp = eat ( agent = hippo ) )
Isabella shattered the watch beside a road .	shatter ( agent = Isabella , theme = * watch ( nmod . beside = road ) )
Paula crumpled a cat .	crumple ( agent = Paula , theme = cat )
A student baked a cake .	bake ( agent = student , theme = cake )
A raisin was blessed by Aiden .	bless ( theme = raisin , agent = Aiden )
Paula ate a banana beside the table .	eat ( agent = Paula , theme = banana ( nmod . beside = * table ) )
Elizabeth baked a boy in the house on a stage .	bake ( agent = Elizabeth , theme = boy ( nmod . in = * house ( nmod . on = stage ) ) )
The cat shipped the manager the liver beside the table .	ship ( agent = * cat , recipient = * manager , theme = * liver ( nmod . beside = * table ) )
The doctor squeezed a donut .	squeeze ( agent = * doctor , theme = donut )
Emma mailed Paula to the girl .	mail ( agent = Emma , theme = Paula , recipient = * girl )
The host returned Paula to a lion .	return ( agent = * host , theme = Paula , recipient = lion )
Benjamin shipped a girl the balloon .	ship ( agent = Benjamin , recipient = girl , theme = * balloon )
The cockroach ate a raisin in the house .	eat ( agent = * cockroach , theme = raisin ( nmod . in = * house ) )
Charlie offered a cookie to Liam .	offer ( agent = Charlie , theme = cookie , recipient = Liam )
The child shipped a duck a glue beside a stage .	ship ( agent = * child , recipient = duck , theme = glue ( nmod . beside = stage ) )
A bear hoped that the hippo noticed .	hope ( agent = bear , ccomp = notice ( agent = * hippo ) )
Charlie liked the cake beside the table .	like ( agent = Charlie , theme = * cake ( nmod . beside = * table ) )
A dog poked the shark beside a shoe on a rock .	poke ( agent = dog , theme = * shark ( nmod . beside = shoe ( nmod . on = rock ) ) )
A lion shattered the cake beside a table .	shatter ( agent = lion , theme = * cake ( nmod . beside = table ) )
Ryan teleported the donut to Liam .	teleport ( agent = Ryan , theme = * donut , recipient = Liam )
James gave Lina to Emma .	give ( agent = James , theme = Lina , recipient = Emma )
The lion baked the pizza in the room .	bake ( agent = * lion , theme = * pizza ( nmod . in = * room ) )
Mia squeezed a donut beside the house .	squeeze ( agent = Mia , theme = donut ( nmod . beside = * house ) )
A chicken noticed that a boy gave a hedgehog on the table to Isabella .	notice ( agent = chicken , ccomp = give ( agent = boy , theme = hedgehog ( nmod . on = * table ) , recipient = Isabella ) )
The bee gave the shark to the girl .	give ( agent = * bee , theme = * shark , recipient = * girl )
The student liked that the hippo ran .	like ( agent = * student , ccomp = run ( agent = * hippo ) )
Amelia wanted to crawl .	want ( agent = Amelia , xcomp = crawl ( agent = Amelia ) )
A girl squeezed Emma .	squeeze ( agent = girl , theme = Emma )
Paula rolled a boy in a kennel .	roll ( agent = Paula , theme = boy ( nmod . in = kennel ) )
Aurora declared that Emma hoped that Lucas respected that Liam said that the bunny liked that the girl tolerated that David respected that a horse noticed that Ava hoped that a donut was rolled .	declare ( agent = Aurora , ccomp = hope ( agent = Emma , ccomp = respect ( agent = Lucas , ccomp = say ( agent = Liam , ccomp = like ( agent = * bunny , ccomp = tolerate ( agent = * girl , ccomp = respect ( agent = David , ccomp = notice ( agent = horse , ccomp = hope ( agent = Ava , ccomp = roll ( theme = donut ) ) ) ) ) ) ) ) ) )
The girl declared that a tiger squeezed a lion .	declare ( agent = * girl , ccomp = squeeze ( agent = tiger , theme = lion ) )
A frog in the house was wired a cake by a baby beside the chair .	wire ( recipient = frog ( nmod . in = * house ) , theme = cake , agent = baby ( nmod . beside = * chair ) )
A rose on a stage was helped .	help ( theme = rose ( nmod . on = stage ) )
Logan said that a shark passed the giraffe a cake .	say ( agent = Logan , ccomp = pass ( agent = shark , recipient = * giraffe , theme = cake ) )
Olivia hoped that the cobra froze .	hope ( agent = Olivia , ccomp = freeze ( theme = * cobra ) )
Emma shipped the director a raisin .	ship ( agent = Emma , recipient = * director , theme = raisin )
A girl on a train was given a cake .	give ( recipient = girl ( nmod . on = train ) , theme = cake )
Noah gave Liam a hedgehog .	give ( agent = Noah , recipient = Liam , theme = hedgehog )
Mila saw Lina .	see ( agent = Mila , theme = Lina )
Paula mailed a cookie beside a table to the boy .	mail ( agent = Paula , theme = cookie ( nmod . beside = table ) , recipient = * boy )
Liam rolled a hedgehog .	roll ( agent = Liam , theme = hedgehog )
Emma hoped that a hippo drew .	hope ( agent = Emma , ccomp = draw ( agent = hippo ) )
A cobra disintegrated .	disintegrate ( theme = cobra )
